animationKey,category,character,displayName,firstFrame,frameRefs,hasMoveOverride,lastFrame,uniqueFrames
chargeKi,non-attack,roronoa-zoro,Roronoa Zoro,62,7,False,68,7
cmd:1+2,attack,roronoa-zoro,Roronoa Zoro,86,7,True,92,7
cmd:1+2+3,attack,roronoa-zoro,Roronoa Zoro,166,12,True,177,12
cmd:1+3,attack,roronoa-zoro,Roronoa Zoro,93,8,True,100,8
cmd:1+4,attack,roronoa-zoro,Roronoa Zoro,150,7,False,156,7
cmd:2+3,attack,roronoa-zoro,Roronoa Zoro,120,9,True,128,9
cmd:2+4,attack,roronoa-zoro,Roronoa Zoro,129,10,True,138,10
cmd:3+4,attack,roronoa-zoro,Roronoa Zoro,101,12,True,112,12
cmd:FC+1,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
cmd:FC+2,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
cmd:O+2,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
cmd:WS+4,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
cmd:d/f+2,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
cmd:f+1,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
cmd:qcf+4,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
crouch,non-attack,roronoa-zoro,Roronoa Zoro,21,1,False,21,1
crouchBlock,non-attack,roronoa-zoro,Roronoa Zoro,90,8,False,98,8
getupRollUp,non-attack,roronoa-zoro,Roronoa Zoro,,0,False,,0
getupStand,non-attack,roronoa-zoro,Roronoa Zoro,30,8,False,54,8
hitHeavy,non-attack,roronoa-zoro,Roronoa Zoro,,0,False,,0
hitLight,non-attack,roronoa-zoro,Roronoa Zoro,23,1,False,23,1
idle,non-attack,roronoa-zoro,Roronoa Zoro,0,5,False,3,4
jableft,attack,roronoa-zoro,Roronoa Zoro,74,5,True,78,5
jabright,attack,roronoa-zoro,Roronoa Zoro,79,8,True,86,8
juggle,non-attack,roronoa-zoro,Roronoa Zoro,27,2,False,28,2
jump,non-attack,roronoa-zoro,Roronoa Zoro,17,2,False,18,2
kickleft,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
kickright,attack,roronoa-zoro,Roronoa Zoro,,0,True,,0
knockdown,non-attack,roronoa-zoro,Roronoa Zoro,30,4,False,33,4
lose,non-attack,roronoa-zoro,Roronoa Zoro,29,1,False,29,1
sidestepLeft,non-attack,roronoa-zoro,Roronoa Zoro,22,1,False,22,1
sidestepRight,non-attack,roronoa-zoro,Roronoa Zoro,22,1,False,22,1
sprint,non-attack,roronoa-zoro,Roronoa Zoro,30,10,False,39,10
walkBack,non-attack,roronoa-zoro,Roronoa Zoro,14,1,False,14,1
walkForward,non-attack,roronoa-zoro,Roronoa Zoro,4,8,False,11,8
win,non-attack,roronoa-zoro,Roronoa Zoro,86,1,False,86,1
backflip,non-attack,rukia-kuchiki,Rukia Kuchiki,40,8,False,48,8
block,non-attack,rukia-kuchiki,Rukia Kuchiki,15,1,False,15,1
chargeKi,non-attack,rukia-kuchiki,Rukia Kuchiki,56,5,False,60,5
cmd:1+2,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:1+3,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:2+3,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:2+4,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:3+4,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:FC+1,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:FC+2,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:O+2,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:WS+4,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:d/f+2,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:f+1,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
cmd:qcf+4,attack,rukia-kuchiki,Rukia Kuchiki,,0,True,,0
crouch,non-attack,rukia-kuchiki,Rukia Kuchiki,22,1,False,22,1
crouchBlock,non-attack,rukia-kuchiki,Rukia Kuchiki,90,8,False,98,8
getupRollUp,non-attack,rukia-kuchiki,Rukia Kuchiki,,0,False,,0
getupStand,non-attack,rukia-kuchiki,Rukia Kuchiki,31,9,False,56,9
hitHeavy,non-attack,rukia-kuchiki,Rukia Kuchiki,,0,False,,0
hitLight,non-attack,rukia-kuchiki,Rukia Kuchiki,25,1,False,25,1
idle,non-attack,rukia-kuchiki,Rukia Kuchiki,0,4,False,3,4
jableft,attack,rukia-kuchiki,Rukia Kuchiki,80,7,True,86,7
jabright,attack,rukia-kuchiki,Rukia Kuchiki,108,11,True,118,11
juggle,non-attack,rukia-kuchiki,Rukia Kuchiki,28,2,False,29,2
jump,non-attack,rukia-kuchiki,Rukia Kuchiki,17,4,False,20,4
kickleft,attack,rukia-kuchiki,Rukia Kuchiki,70,5,True,74,5
kickright,attack,rukia-kuchiki,Rukia Kuchiki,96,5,True,100,5
knockdown,non-attack,rukia-kuchiki,Rukia Kuchiki,31,4,False,34,4
lose,non-attack,rukia-kuchiki,Rukia Kuchiki,30,1,False,30,1
sidestepLeft,non-attack,rukia-kuchiki,Rukia Kuchiki,23,1,False,23,1
sidestepRight,non-attack,rukia-kuchiki,Rukia Kuchiki,23,1,False,23,1
sprint,non-attack,rukia-kuchiki,Rukia Kuchiki,30,10,False,39,10
walkBack,non-attack,rukia-kuchiki,Rukia Kuchiki,14,1,False,14,1
walkForward,non-attack,rukia-kuchiki,Rukia Kuchiki,4,8,False,11,8
win,non-attack,rukia-kuchiki,Rukia Kuchiki,100,1,False,100,1
backflip,non-attack,ryotsu-kankichi,Ryotsu Kankichi,40,8,False,48,8
block,non-attack,ryotsu-kankichi,Ryotsu Kankichi,15,1,False,15,1
chargeKi,non-attack,ryotsu-kankichi,Ryotsu Kankichi,59,8,False,68,8
cmd:1+2,attack,ryotsu-kankichi,Ryotsu Kankichi,84,6,True,89,6
cmd:1+3,attack,ryotsu-kankichi,Ryotsu Kankichi,137,7,True,143,7
cmd:1+4,attack,ryotsu-kankichi,Ryotsu Kankichi,115,8,False,122,8
cmd:2+3,attack,ryotsu-kankichi,Ryotsu Kankichi,110,5,True,114,5
cmd:2+4,attack,ryotsu-kankichi,Ryotsu Kankichi,127,3,True,129,3
cmd:3+4,attack,ryotsu-kankichi,Ryotsu Kankichi,122,6,True,127,6
cmd:FC+1,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
cmd:FC+2,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
cmd:O+2,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
cmd:WS+4,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
cmd:d/f+2,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
cmd:f+1,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
cmd:qcf+4,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
crouch,non-attack,ryotsu-kankichi,Ryotsu Kankichi,21,1,False,21,1
crouchBlock,non-attack,ryotsu-kankichi,Ryotsu Kankichi,90,8,False,98,8
getupRollUp,non-attack,ryotsu-kankichi,Ryotsu Kankichi,,0,False,,0
getupStand,non-attack,ryotsu-kankichi,Ryotsu Kankichi,29,8,False,53,8
hitHeavy,non-attack,ryotsu-kankichi,Ryotsu Kankichi,,0,False,,0
hitLight,non-attack,ryotsu-kankichi,Ryotsu Kankichi,22,1,False,22,1
idle,non-attack,ryotsu-kankichi,Ryotsu Kankichi,0,4,False,3,4
jableft,attack,ryotsu-kankichi,Ryotsu Kankichi,75,4,True,78,4
jabright,attack,ryotsu-kankichi,Ryotsu Kankichi,79,5,True,83,5
juggle,non-attack,ryotsu-kankichi,Ryotsu Kankichi,26,2,False,27,2
jump,non-attack,ryotsu-kankichi,Ryotsu Kankichi,17,3,False,19,3
kickleft,attack,ryotsu-kankichi,Ryotsu Kankichi,,0,True,,0
kickright,attack,ryotsu-kankichi,Ryotsu Kankichi,101,6,True,106,6
knockdown,non-attack,ryotsu-kankichi,Ryotsu Kankichi,29,4,False,32,4
lose,non-attack,ryotsu-kankichi,Ryotsu Kankichi,28,1,False,28,1
sidestepLeft,non-attack,ryotsu-kankichi,Ryotsu Kankichi,22,1,False,22,1
sidestepRight,non-attack,ryotsu-kankichi,Ryotsu Kankichi,22,1,False,22,1
sprint,non-attack,ryotsu-kankichi,Ryotsu Kankichi,30,10,False,39,10
walkBack,non-attack,ryotsu-kankichi,Ryotsu Kankichi,14,1,False,14,1
walkForward,non-attack,ryotsu-kankichi,Ryotsu Kankichi,4,8,False,11,8
win,non-attack,ryotsu-kankichi,Ryotsu Kankichi,106,1,False,106,1
backflip,non-attack,sakura-haruno,Sakura Haruno,40,8,False,48,8
block,non-attack,sakura-haruno,Sakura Haruno,15,1,False,15,1
chargeKi,non-attack,sakura-haruno,Sakura Haruno,57,4,False,60,4
cmd:1+2,attack,sakura-haruno,Sakura Haruno,129,11,True,139,11
cmd:1+3,attack,sakura-haruno,Sakura Haruno,156,7,True,162,7
cmd:2+3,attack,sakura-haruno,Sakura Haruno,145,10,True,154,10
cmd:2+4,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:3+4,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:FC+1,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:FC+2,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:O+2,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:WS+4,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:d+3+4,attack,sakura-haruno,Sakura Haruno,107,13,True,119,13
cmd:d/f+2,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:f+1,attack,sakura-haruno,Sakura Haruno,,0,True,,0
cmd:qcf+4,attack,sakura-haruno,Sakura Haruno,,0,True,,0
crouch,non-attack,sakura-haruno,Sakura Haruno,22,1,False,22,1
crouchBlock,non-attack,sakura-haruno,Sakura Haruno,90,8,False,98,8
getupRollUp,non-attack,sakura-haruno,Sakura Haruno,,0,False,,0
getupStand,non-attack,sakura-haruno,Sakura Haruno,30,9,False,57,9
hitHeavy,non-attack,sakura-haruno,Sakura Haruno,,0,False,,0
hitLight,non-attack,sakura-haruno,Sakura Haruno,26,1,False,26,1
idle,non-attack,sakura-haruno,Sakura Haruno,0,4,False,3,4
jableft,attack,sakura-haruno,Sakura Haruno,119,11,True,129,11
jabright,attack,sakura-haruno,Sakura Haruno,,0,True,,0
juggle,non-attack,sakura-haruno,Sakura Haruno,27,2,False,28,2
jump,non-attack,sakura-haruno,Sakura Haruno,17,4,False,20,4
kickleft,attack,sakura-haruno,Sakura Haruno,177,12,True,188,12
kickright,attack,sakura-haruno,Sakura Haruno,,0,True,,0
knockdown,non-attack,sakura-haruno,Sakura Haruno,30,4,False,33,4
lose,non-attack,sakura-haruno,Sakura Haruno,29,1,False,29,1
sidestepLeft,non-attack,sakura-haruno,Sakura Haruno,23,1,False,23,1
sidestepRight,non-attack,sakura-haruno,Sakura Haruno,23,1,False,23,1
sprint,non-attack,sakura-haruno,Sakura Haruno,30,10,False,39,10
walkBack,non-attack,sakura-haruno,Sakura Haruno,14,1,False,14,1
walkForward,non-attack,sakura-haruno,Sakura Haruno,4,8,False,11,8
win,non-attack,sakura-haruno,Sakura Haruno,188,1,False,188,1
backflip,non-attack,sanji-vinsmoke,Sanji Vinsmoke,40,8,False,48,8
block,non-attack,sanji-vinsmoke,Sanji Vinsmoke,15,1,False,15,1
chargeKi,non-attack,sanji-vinsmoke,Sanji Vinsmoke,57,2,False,58,2
cmd:1+2,attack,sanji-vinsmoke,Sanji Vinsmoke,156,11,True,166,11
cmd:1+3,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:1+4,attack,sanji-vinsmoke,Sanji Vinsmoke,141,6,False,146,6
cmd:2+3,attack,sanji-vinsmoke,Sanji Vinsmoke,131,11,True,141,11
cmd:2+4,attack,sanji-vinsmoke,Sanji Vinsmoke,113,7,True,119,7
cmd:3+4,attack,sanji-vinsmoke,Sanji Vinsmoke,252,12,True,263,12
cmd:FC+1,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:FC+2,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:O+2,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:WS+4,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:d/f+2,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:f+1,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
cmd:qcf+4,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
crouch,non-attack,sanji-vinsmoke,Sanji Vinsmoke,21,1,False,21,1
crouchBlock,non-attack,sanji-vinsmoke,Sanji Vinsmoke,90,8,False,98,8
getupRollUp,non-attack,sanji-vinsmoke,Sanji Vinsmoke,,0,False,,0
getupStand,non-attack,sanji-vinsmoke,Sanji Vinsmoke,35,8,False,56,8
hitHeavy,non-attack,sanji-vinsmoke,Sanji Vinsmoke,,0,False,,0
hitLight,non-attack,sanji-vinsmoke,Sanji Vinsmoke,25,1,False,25,1
idle,non-attack,sanji-vinsmoke,Sanji Vinsmoke,0,7,False,3,4
jableft,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
jabright,attack,sanji-vinsmoke,Sanji Vinsmoke,,0,True,,0
juggle,non-attack,sanji-vinsmoke,Sanji Vinsmoke,28,2,False,29,2
jump,non-attack,sanji-vinsmoke,Sanji Vinsmoke,19,2,False,20,2
kickleft,attack,sanji-vinsmoke,Sanji Vinsmoke,93,8,True,100,8
kickright,attack,sanji-vinsmoke,Sanji Vinsmoke,76,6,True,81,6
knockdown,non-attack,sanji-vinsmoke,Sanji Vinsmoke,35,4,False,38,4
lose,non-attack,sanji-vinsmoke,Sanji Vinsmoke,30,1,False,30,1
sidestepLeft,non-attack,sanji-vinsmoke,Sanji Vinsmoke,60,3,False,62,3
sidestepRight,non-attack,sanji-vinsmoke,Sanji Vinsmoke,60,3,False,62,3
sprint,non-attack,sanji-vinsmoke,Sanji Vinsmoke,30,10,False,39,10
walkBack,non-attack,sanji-vinsmoke,Sanji Vinsmoke,14,1,False,14,1
walkForward,non-attack,sanji-vinsmoke,Sanji Vinsmoke,4,8,False,11,8
win,non-attack,sanji-vinsmoke,Sanji Vinsmoke,81,1,False,81,1
backflip,non-attack,seto-kaiba,Seto Kaiba,20,8,False,34,8
block,non-attack,seto-kaiba,Seto Kaiba,15,1,False,15,1
chargeKi,non-attack,seto-kaiba,Seto Kaiba,37,6,False,42,6
cmd:1+2,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:1+3,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:2+3,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:2+4,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:3+4,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:FC+1,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:FC+2,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:O+2,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:WS+4,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:d/f+2,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:f+1,attack,seto-kaiba,Seto Kaiba,,0,True,,0
cmd:qcf+4,attack,seto-kaiba,Seto Kaiba,,0,True,,0
crouch,non-attack,seto-kaiba,Seto Kaiba,41,2,False,42,2
crouchBlock,non-attack,seto-kaiba,Seto Kaiba,0,8,False,17,8
getupRollUp,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
getupStand,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
hitHeavy,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
hitLight,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
idle,non-attack,seto-kaiba,Seto Kaiba,0,4,False,6,4
jableft,attack,seto-kaiba,Seto Kaiba,,0,True,,0
jabright,attack,seto-kaiba,Seto Kaiba,,0,True,,0
juggle,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
jump,non-attack,seto-kaiba,Seto Kaiba,20,8,False,34,8
kickleft,attack,seto-kaiba,Seto Kaiba,37,6,True,42,6
kickright,attack,seto-kaiba,Seto Kaiba,0,8,True,17,8
knockdown,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
lose,non-attack,seto-kaiba,Seto Kaiba,,0,False,,0
sidestepLeft,non-attack,seto-kaiba,Seto Kaiba,40,3,False,42,3
sidestepRight,non-attack,seto-kaiba,Seto Kaiba,0,8,False,17,8
sprint,non-attack,seto-kaiba,Seto Kaiba,0,10,False,18,10
walkBack,non-attack,seto-kaiba,Seto Kaiba,14,1,False,14,1
walkForward,non-attack,seto-kaiba,Seto Kaiba,0,1,False,0,1
win,non-attack,seto-kaiba,Seto Kaiba,17,1,False,17,1
backflip,non-attack,sven-vollfied,Sven Vollfied,0,8,False,10,8
block,non-attack,sven-vollfied,Sven Vollfied,15,1,False,15,1
chargeKi,non-attack,sven-vollfied,Sven Vollfied,30,5,False,34,5
cmd:1+2,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:1+3,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:2+3,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:2+4,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:3+4,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:FC+1,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:FC+2,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:O+2,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:WS+4,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:d/f+2,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:f+1,attack,sven-vollfied,Sven Vollfied,,0,True,,0
cmd:qcf+4,attack,sven-vollfied,Sven Vollfied,,0,True,,0
crouch,non-attack,sven-vollfied,Sven Vollfied,4,5,False,10,5
crouchBlock,non-attack,sven-vollfied,Sven Vollfied,12,8,False,22,8
getupRollUp,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
getupStand,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
hitHeavy,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
hitLight,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
idle,non-attack,sven-vollfied,Sven Vollfied,0,4,False,3,4
jableft,attack,sven-vollfied,Sven Vollfied,,0,True,,0
jabright,attack,sven-vollfied,Sven Vollfied,,0,True,,0
juggle,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
jump,non-attack,sven-vollfied,Sven Vollfied,30,5,False,34,5
kickleft,attack,sven-vollfied,Sven Vollfied,24,6,True,29,6
kickright,attack,sven-vollfied,Sven Vollfied,30,5,True,34,5
knockdown,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
lose,non-attack,sven-vollfied,Sven Vollfied,,0,False,,0
sidestepLeft,non-attack,sven-vollfied,Sven Vollfied,16,5,False,22,5
sidestepRight,non-attack,sven-vollfied,Sven Vollfied,24,6,False,29,6
sprint,non-attack,sven-vollfied,Sven Vollfied,30,5,False,34,5
walkBack,non-attack,sven-vollfied,Sven Vollfied,15,1,False,15,1
walkForward,non-attack,sven-vollfied,Sven Vollfied,0,1,False,0,1
win,non-attack,sven-vollfied,Sven Vollfied,34,1,False,34,1
backflip,non-attack,taikoubou,Taikoubou,40,8,False,48,8
block,non-attack,taikoubou,Taikoubou,15,1,False,15,1
chargeKi,non-attack,taikoubou,Taikoubou,57,7,False,118,7
cmd:1+2,attack,taikoubou,Taikoubou,64,13,True,76,13
cmd:1+3,attack,taikoubou,Taikoubou,81,3,True,83,3
cmd:1+4,attack,taikoubou,Taikoubou,86,5,False,90,5
cmd:2+3,attack,taikoubou,Taikoubou,90,7,True,96,7
cmd:2+4,attack,taikoubou,Taikoubou,97,11,True,107,11
cmd:3+4,attack,taikoubou,Taikoubou,,0,True,,0
cmd:FC+1,attack,taikoubou,Taikoubou,,0,True,,0
cmd:FC+2,attack,taikoubou,Taikoubou,,0,True,,0
cmd:O+2,attack,taikoubou,Taikoubou,,0,True,,0
cmd:WS+4,attack,taikoubou,Taikoubou,,0,True,,0
cmd:d/f+2,attack,taikoubou,Taikoubou,,0,True,,0
cmd:f+1,attack,taikoubou,Taikoubou,,0,True,,0
cmd:qcf+4,attack,taikoubou,Taikoubou,,0,True,,0
crouch,non-attack,taikoubou,Taikoubou,22,1,False,22,1
crouchBlock,non-attack,taikoubou,Taikoubou,90,8,False,98,8
getupRollUp,non-attack,taikoubou,Taikoubou,,0,False,,0
getupStand,non-attack,taikoubou,Taikoubou,32,9,False,57,9
hitHeavy,non-attack,taikoubou,Taikoubou,,0,False,,0
hitLight,non-attack,taikoubou,Taikoubou,26,1,False,26,1
idle,non-attack,taikoubou,Taikoubou,0,4,False,3,4
jableft,attack,taikoubou,Taikoubou,174,5,True,178,5
jabright,attack,taikoubou,Taikoubou,174,6,True,179,6
juggle,non-attack,taikoubou,Taikoubou,29,2,False,30,2
jump,non-attack,taikoubou,Taikoubou,19,2,False,20,2
kickleft,attack,taikoubou,Taikoubou,,0,True,,0
kickright,attack,taikoubou,Taikoubou,,0,True,,0
knockdown,non-attack,taikoubou,Taikoubou,32,4,False,35,4
lose,non-attack,taikoubou,Taikoubou,31,1,False,31,1
sidestepLeft,non-attack,taikoubou,Taikoubou,24,1,False,24,1
sidestepRight,non-attack,taikoubou,Taikoubou,24,1,False,24,1
sprint,non-attack,taikoubou,Taikoubou,30,10,False,39,10
walkBack,non-attack,taikoubou,Taikoubou,14,1,False,14,1
walkForward,non-attack,taikoubou,Taikoubou,4,8,False,11,8
win,non-attack,taikoubou,Taikoubou,179,1,False,179,1
backflip,non-attack,taizo-momote,Taizo Momote,9,8,False,16,8
block,non-attack,taizo-momote,Taizo Momote,7,1,False,7,1
chargeKi,non-attack,taizo-momote,Taizo Momote,17,7,False,23,7
cmd:1+2,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:1+3,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:2+3,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:2+4,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:3+4,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:FC+1,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:FC+2,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:O+2,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:WS+4,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:d/f+2,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:f+1,attack,taizo-momote,Taizo Momote,,0,True,,0
cmd:qcf+4,attack,taizo-momote,Taizo Momote,,0,True,,0
crouch,non-attack,taizo-momote,Taizo Momote,20,4,False,23,4
crouchBlock,non-attack,taizo-momote,Taizo Momote,0,8,False,7,8
getupRollUp,non-attack,taizo-momote,Taizo Momote,,0,False,,0
getupStand,non-attack,taizo-momote,Taizo Momote,,0,False,,0
hitHeavy,non-attack,taizo-momote,Taizo Momote,,0,False,,0
hitLight,non-attack,taizo-momote,Taizo Momote,,0,False,,0
idle,non-attack,taizo-momote,Taizo Momote,0,4,False,3,4
jableft,attack,taizo-momote,Taizo Momote,,0,True,,0
jabright,attack,taizo-momote,Taizo Momote,,0,True,,0
juggle,non-attack,taizo-momote,Taizo Momote,,0,False,,0
jump,non-attack,taizo-momote,Taizo Momote,9,8,False,16,8
kickleft,attack,taizo-momote,Taizo Momote,,0,True,,0
kickright,attack,taizo-momote,Taizo Momote,,0,True,,0
knockdown,non-attack,taizo-momote,Taizo Momote,,0,False,,0
lose,non-attack,taizo-momote,Taizo Momote,,0,False,,0
sidestepLeft,non-attack,taizo-momote,Taizo Momote,17,7,False,23,7
sidestepRight,non-attack,taizo-momote,Taizo Momote,0,8,False,7,8
sprint,non-attack,taizo-momote,Taizo Momote,0,9,False,8,9
walkBack,non-attack,taizo-momote,Taizo Momote,2,1,False,2,1
walkForward,non-attack,taizo-momote,Taizo Momote,0,1,False,0,1
win,non-attack,taizo-momote,Taizo Momote,20,1,False,20,1
backflip,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,40,8,False,48,8
block,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,15,1,False,15,1
chargeKi,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,61,8,False,68,8
cmd:1+2,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,81,5,True,85,5
cmd:1+3,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,213,12,True,224,12
cmd:2+3,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,188,6,True,194,6
cmd:2+4,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,120,12,True,131,12
cmd:3+4,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,102,11,True,110,9
cmd:FC+1,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
cmd:FC+2,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
cmd:O+2,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
cmd:WS+4,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
cmd:d/f+2,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
cmd:f+1,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
cmd:qcf+4,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
crouch,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,22,1,False,22,1
crouchBlock,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,90,8,False,98,8
getupRollUp,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,False,,0
getupStand,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,32,8,False,60,8
hitHeavy,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,False,,0
hitLight,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,26,1,False,26,1
idle,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,0,5,False,3,4
jableft,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,134,10,True,143,10
jabright,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,142,8,True,149,8
juggle,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,28,2,False,29,2
jump,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,17,4,False,20,4
kickleft,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
kickright,attack,toshiro-hitsugaya,Tōshirō Hitsugaya,,0,True,,0
knockdown,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,32,4,False,35,4
lose,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,30,1,False,30,1
sidestepLeft,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,24,1,False,24,1
sidestepRight,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,24,1,False,24,1
sprint,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,30,10,False,39,10
walkBack,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,14,1,False,14,1
walkForward,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,4,8,False,11,8
