character,moveKey,reason
train-heartnet,neutral:heavy-jab-heavy,no animationFrames sequence
train-heartnet,neutral:heavy-jab-special,no animationFrames sequence
train-heartnet,neutral:heavy-kick,no animationFrames sequence
train-heartnet,neutral:heavy-kick-special,no animationFrames sequence
train-heartnet,neutral:heavy-special,no animationFrames sequence
train-heartnet,neutral:heavy-special-kick,no animationFrames sequence
train-heartnet,neutral:jab-heavy,no animationFrames sequence
train-heartnet,neutral:jab-heavy-kick,no animationFrames sequence
train-heartnet,neutral:jab-heavy-special,no animationFrames sequence
train-heartnet,neutral:jab-jab,no animationFrames sequence
train-heartnet,neutral:jab-jab-heavy,no animationFrames sequence
train-heartnet,neutral:jab-jab-kick,no animationFrames sequence
train-heartnet,neutral:jab-jab-special,no animationFrames sequence
train-heartnet,neutral:jab-kick,no animationFrames sequence
train-heartnet,neutral:jab-kick-heavy,no animationFrames sequence
train-heartnet,neutral:jab-kick-special,no animationFrames sequence
train-heartnet,neutral:jab-special,no animationFrames sequence
train-heartnet,neutral:jab-special-heavy,no animationFrames sequence
train-heartnet,neutral:kick-heavy,no animationFrames sequence
train-heartnet,neutral:kick-heavy-special,no animationFrames sequence
train-heartnet,neutral:kick-jab,no animationFrames sequence
train-heartnet,neutral:kick-jab-special,no animationFrames sequence
train-heartnet,neutral:kick-special,no animationFrames sequence
train-heartnet,neutral:kick-special-heavy,no animationFrames sequence
train-heartnet,neutral:special-heavy,no animationFrames sequence
train-heartnet,neutral:special-jab,no animationFrames sequence
train-heartnet,neutral:special-jab-heavy,no animationFrames sequence
train-heartnet,neutral:special-kick,no animationFrames sequence
vegeta,cmd:2+3,no animationFrames sequence
vegeta,cmd:FC+1,no animationFrames sequence
vegeta,cmd:FC+2,no animationFrames sequence
vegeta,cmd:O+2,no animationFrames sequence
vegeta,cmd:WS+4,no animationFrames sequence
vegeta,cmd:d/f+2,no animationFrames sequence
vegeta,cmd:f+1,no animationFrames sequence
vegeta,cmd:qcf+4,no animationFrames sequence
vegeta,neutral:heavy-jab,no animationFrames sequence
vegeta,neutral:heavy-jab-heavy,no animationFrames sequence
vegeta,neutral:heavy-jab-special,no animationFrames sequence
vegeta,neutral:heavy-kick,no animationFrames sequence
vegeta,neutral:heavy-kick-special,no animationFrames sequence
vegeta,neutral:heavy-special,no animationFrames sequence
vegeta,neutral:heavy-special-kick,no animationFrames sequence
vegeta,neutral:jab-heavy,no animationFrames sequence
vegeta,neutral:jab-heavy-kick,no animationFrames sequence
vegeta,neutral:jab-heavy-special,no animationFrames sequence
vegeta,neutral:jab-jab,no animationFrames sequence
vegeta,neutral:jab-jab-heavy,no animationFrames sequence
vegeta,neutral:jab-jab-kick,no animationFrames sequence
vegeta,neutral:jab-jab-special,no animationFrames sequence
vegeta,neutral:jab-kick,no animationFrames sequence
vegeta,neutral:jab-kick-heavy,no animationFrames sequence
vegeta,neutral:jab-kick-special,no animationFrames sequence
vegeta,neutral:jab-special,no animationFrames sequence
vegeta,neutral:jab-special-heavy,no animationFrames sequence
vegeta,neutral:kick-heavy,no animationFrames sequence
vegeta,neutral:kick-heavy-special,no animationFrames sequence
vegeta,neutral:kick-jab,no animationFrames sequence
vegeta,neutral:kick-jab-special,no animationFrames sequence
vegeta,neutral:kick-special,no animationFrames sequence
vegeta,neutral:kick-special-heavy,no animationFrames sequence
vegeta,neutral:special-heavy,no animationFrames sequence
vegeta,neutral:special-jab,no animationFrames sequence
vegeta,neutral:special-jab-heavy,no animationFrames sequence
vegeta,neutral:special-kick,no animationFrames sequence
vegeta-super-saiyan,cmd:1+2,no animationFrames sequence
vegeta-super-saiyan,cmd:2+3,no animationFrames sequence
vegeta-super-saiyan,cmd:2+4,no animationFrames sequence
vegeta-super-saiyan,cmd:3+4,no animationFrames sequence
vegeta-super-saiyan,cmd:FC+1,no animationFrames sequence
vegeta-super-saiyan,cmd:FC+2,no animationFrames sequence
vegeta-super-saiyan,cmd:O+2,no animationFrames sequence
vegeta-super-saiyan,cmd:WS+4,no animationFrames sequence
vegeta-super-saiyan,cmd:d/f+2,no animationFrames sequence
vegeta-super-saiyan,cmd:f+1,no animationFrames sequence
vegeta-super-saiyan,cmd:qcf+4,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-jab,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-jab-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-jab-special,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-kick,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-kick-special,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-special,no animationFrames sequence
vegeta-super-saiyan,neutral:heavy-special-kick,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-heavy-kick,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-heavy-special,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-jab,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-jab-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-jab-kick,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-jab-special,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-kick,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-kick-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-kick-special,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-special,no animationFrames sequence
vegeta-super-saiyan,neutral:jab-special-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:kick-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:kick-heavy-special,no animationFrames sequence
vegeta-super-saiyan,neutral:kick-jab,no animationFrames sequence
vegeta-super-saiyan,neutral:kick-jab-special,no animationFrames sequence
vegeta-super-saiyan,neutral:kick-special,no animationFrames sequence
vegeta-super-saiyan,neutral:kick-special-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:special-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:special-jab,no animationFrames sequence
vegeta-super-saiyan,neutral:special-jab-heavy,no animationFrames sequence
vegeta-super-saiyan,neutral:special-kick,no animationFrames sequence
vegito,cmd:1+2,no animationFrames sequence
vegito,cmd:1+3,no animationFrames sequence
vegito,cmd:FC+1,no animationFrames sequence
vegito,cmd:FC+2,no animationFrames sequence
vegito,cmd:O+2,no animationFrames sequence
vegito,cmd:WS+4,no animationFrames sequence
vegito,cmd:d/f+2,no animationFrames sequence
vegito,cmd:f+1,no animationFrames sequence
vegito,cmd:qcf+4,no animationFrames sequence
vegito,jableft,no animationFrames sequence
vegito,neutral:heavy-jab,no animationFrames sequence
vegito,neutral:heavy-jab-heavy,no animationFrames sequence
vegito,neutral:heavy-jab-special,no animationFrames sequence
vegito,neutral:heavy-kick,no animationFrames sequence
vegito,neutral:heavy-kick-special,no animationFrames sequence
vegito,neutral:heavy-special,no animationFrames sequence
vegito,neutral:heavy-special-kick,no animationFrames sequence
vegito,neutral:jab-heavy,no animationFrames sequence
vegito,neutral:jab-heavy-kick,no animationFrames sequence
vegito,neutral:jab-heavy-special,no animationFrames sequence
vegito,neutral:jab-jab,no animationFrames sequence
vegito,neutral:jab-jab-heavy,no animationFrames sequence
vegito,neutral:jab-jab-kick,no animationFrames sequence
vegito,neutral:jab-jab-special,no animationFrames sequence
vegito,neutral:jab-kick,no animationFrames sequence
vegito,neutral:jab-kick-heavy,no animationFrames sequence
vegito,neutral:jab-kick-special,no animationFrames sequence
vegito,neutral:jab-special,no animationFrames sequence
vegito,neutral:jab-special-heavy,no animationFrames sequence
vegito,neutral:kick-heavy,no animationFrames sequence
vegito,neutral:kick-heavy-special,no animationFrames sequence
vegito,neutral:kick-jab,no animationFrames sequence
vegito,neutral:kick-jab-special,no animationFrames sequence
vegito,neutral:kick-special,no animationFrames sequence
vegito,neutral:kick-special-heavy,no animationFrames sequence
vegito,neutral:special-heavy,no animationFrames sequence
vegito,neutral:special-jab,no animationFrames sequence
vegito,neutral:special-jab-heavy,no animationFrames sequence
vegito,neutral:special-kick,no animationFrames sequence
yasutora-sado,cmd:1+2,no animationFrames sequence
yasutora-sado,cmd:1+3,no animationFrames sequence
yasutora-sado,cmd:2+3,no animationFrames sequence
yasutora-sado,cmd:2+4,no animationFrames sequence
yasutora-sado,cmd:3+4,no animationFrames sequence
yasutora-sado,cmd:FC+1,no animationFrames sequence
yasutora-sado,cmd:FC+2,no animationFrames sequence
yasutora-sado,cmd:O+2,no animationFrames sequence
yasutora-sado,cmd:WS+4,no animationFrames sequence
yasutora-sado,cmd:d/f+2,no animationFrames sequence
yasutora-sado,cmd:f+1,no animationFrames sequence
yasutora-sado,cmd:qcf+4,no animationFrames sequence
yasutora-sado,jableft,no animationFrames sequence
yasutora-sado,neutral:heavy-jab,no animationFrames sequence
yasutora-sado,neutral:heavy-jab-heavy,no animationFrames sequence
yasutora-sado,neutral:heavy-jab-special,no animationFrames sequence
yasutora-sado,neutral:heavy-kick,no animationFrames sequence
yasutora-sado,neutral:heavy-kick-special,no animationFrames sequence
yasutora-sado,neutral:heavy-special,no animationFrames sequence
yasutora-sado,neutral:heavy-special-kick,no animationFrames sequence
yasutora-sado,neutral:jab-heavy,no animationFrames sequence
yasutora-sado,neutral:jab-heavy-kick,no animationFrames sequence
yasutora-sado,neutral:jab-heavy-special,no animationFrames sequence
yasutora-sado,neutral:jab-jab,no animationFrames sequence
yasutora-sado,neutral:jab-jab-heavy,no animationFrames sequence
yasutora-sado,neutral:jab-jab-kick,no animationFrames sequence
yasutora-sado,neutral:jab-jab-special,no animationFrames sequence
yasutora-sado,neutral:jab-kick,no animationFrames sequence
yasutora-sado,neutral:jab-kick-heavy,no animationFrames sequence
yasutora-sado,neutral:jab-kick-special,no animationFrames sequence
yasutora-sado,neutral:jab-special,no animationFrames sequence
yasutora-sado,neutral:jab-special-heavy,no animationFrames sequence
yasutora-sado,neutral:kick-heavy,no animationFrames sequence
yasutora-sado,neutral:kick-heavy-special,no animationFrames sequence
yasutora-sado,neutral:kick-jab,no animationFrames sequence
yasutora-sado,neutral:kick-jab-special,no animationFrames sequence
yasutora-sado,neutral:kick-special,no animationFrames sequence
yasutora-sado,neutral:kick-special-heavy,no animationFrames sequence
yasutora-sado,neutral:special-heavy,no animationFrames sequence
yasutora-sado,neutral:special-jab,no animationFrames sequence
yasutora-sado,neutral:special-jab-heavy,no animationFrames sequence
yasutora-sado,neutral:special-kick,no animationFrames sequence
yoh-asakura,cmd:FC+1,no animationFrames sequence
yoh-asakura,cmd:FC+2,no animationFrames sequence
yoh-asakura,cmd:O+2,no animationFrames sequence
yoh-asakura,cmd:WS+4,no animationFrames sequence
yoh-asakura,cmd:d/f+2,no animationFrames sequence
yoh-asakura,cmd:f+1,no animationFrames sequence
yoh-asakura,cmd:qcf+4,no animationFrames sequence
yoh-asakura,jableft,no animationFrames sequence
yoh-asakura,kickleft,no animationFrames sequence
yoh-asakura,kickright,no animationFrames sequence
yoh-asakura,neutral:heavy-jab,no animationFrames sequence
yoh-asakura,neutral:heavy-jab-heavy,no animationFrames sequence
yoh-asakura,neutral:heavy-jab-special,no animationFrames sequence
yoh-asakura,neutral:heavy-kick,no animationFrames sequence
yoh-asakura,neutral:heavy-kick-special,no animationFrames sequence
yoh-asakura,neutral:heavy-special,no animationFrames sequence
yoh-asakura,neutral:heavy-special-kick,no animationFrames sequence
yoh-asakura,neutral:jab-heavy,no animationFrames sequence
yoh-asakura,neutral:jab-heavy-kick,no animationFrames sequence
yoh-asakura,neutral:jab-heavy-special,no animationFrames sequence
yoh-asakura,neutral:jab-jab,no animationFrames sequence
yoh-asakura,neutral:jab-jab-heavy,no animationFrames sequence
yoh-asakura,neutral:jab-jab-kick,no animationFrames sequence
yoh-asakura,neutral:jab-jab-special,no animationFrames sequence
yoh-asakura,neutral:jab-kick,no animationFrames sequence
yoh-asakura,neutral:jab-kick-heavy,no animationFrames sequence
yoh-asakura,neutral:jab-kick-special,no animationFrames sequence
yoh-asakura,neutral:jab-special,no animationFrames sequence
yoh-asakura,neutral:jab-special-heavy,no animationFrames sequence
yoh-asakura,neutral:kick-heavy,no animationFrames sequence
yoh-asakura,neutral:kick-heavy-special,no animationFrames sequence
yoh-asakura,neutral:kick-jab,no animationFrames sequence
yoh-asakura,neutral:kick-jab-special,no animationFrames sequence
yoh-asakura,neutral:kick-special,no animationFrames sequence
yoh-asakura,neutral:kick-special-heavy,no animationFrames sequence
yoh-asakura,neutral:special-heavy,no animationFrames sequence
yoh-asakura,neutral:special-jab,no animationFrames sequence
yoh-asakura,neutral:special-jab-heavy,no animationFrames sequence
yoh-asakura,neutral:special-kick,no animationFrames sequence
yoh-asakura-power-sword,cmd:FC+1,no animationFrames sequence
yoh-asakura-power-sword,cmd:FC+2,no animationFrames sequence
yoh-asakura-power-sword,cmd:O+2,no animationFrames sequence
yoh-asakura-power-sword,cmd:WS+4,no animationFrames sequence
yoh-asakura-power-sword,cmd:d+1+2,missing startup/active/recovery timing
yoh-asakura-power-sword,cmd:d/f+2,no animationFrames sequence
yoh-asakura-power-sword,cmd:f+1,no animationFrames sequence
yoh-asakura-power-sword,cmd:qcf+4,no animationFrames sequence
yoh-asakura-power-sword,cmd:u+1+2,missing startup/active/recovery timing
yoh-asakura-power-sword,jableft,no animationFrames sequence
yoh-asakura-power-sword,kickleft,no animationFrames sequence
yoh-asakura-power-sword,kickright,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-jab,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-jab-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-jab-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-kick,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-kick-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:heavy-special-kick,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-heavy-kick,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-heavy-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-jab,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-jab-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-jab-kick,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-jab-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-kick,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-kick-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-kick-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:jab-special-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:kick-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:kick-heavy-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:kick-jab,no animationFrames sequence
yoh-asakura-power-sword,neutral:kick-jab-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:kick-special,no animationFrames sequence
yoh-asakura-power-sword,neutral:kick-special-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:special-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:special-jab,no animationFrames sequence
yoh-asakura-power-sword,neutral:special-jab-heavy,no animationFrames sequence
yoh-asakura-power-sword,neutral:special-kick,no animationFrames sequence
yugi-mutou,cmd:2+4,no animationFrames sequence
yugi-mutou,cmd:FC+1,no animationFrames sequence
yugi-mutou,cmd:FC+2,no animationFrames sequence
yugi-mutou,cmd:O+2,no animationFrames sequence
yugi-mutou,cmd:WS+4,no animationFrames sequence
yugi-mutou,cmd:d/f+2,no animationFrames sequence
yugi-mutou,cmd:f+1,no animationFrames sequence
yugi-mutou,cmd:qcf+4,no animationFrames sequence
yugi-mutou,kickleft,no animationFrames sequence
yugi-mutou,kickright,no animationFrames sequence
yugi-mutou,neutral:heavy-jab,no animationFrames sequence
yugi-mutou,neutral:heavy-jab-heavy,no animationFrames sequence
yugi-mutou,neutral:heavy-jab-special,no animationFrames sequence
yugi-mutou,neutral:heavy-kick,no animationFrames sequence
yugi-mutou,neutral:heavy-kick-special,no animationFrames sequence
yugi-mutou,neutral:heavy-special,no animationFrames sequence
yugi-mutou,neutral:heavy-special-kick,no animationFrames sequence
yugi-mutou,neutral:jab-heavy,no animationFrames sequence
yugi-mutou,neutral:jab-heavy-kick,no animationFrames sequence
yugi-mutou,neutral:jab-heavy-special,no animationFrames sequence
yugi-mutou,neutral:jab-jab,no animationFrames sequence
yugi-mutou,neutral:jab-jab-heavy,no animationFrames sequence
yugi-mutou,neutral:jab-jab-kick,no animationFrames sequence
yugi-mutou,neutral:jab-jab-special,no animationFrames sequence
yugi-mutou,neutral:jab-kick,no animationFrames sequence
yugi-mutou,neutral:jab-kick-heavy,no animationFrames sequence
yugi-mutou,neutral:jab-kick-special,no animationFrames sequence
yugi-mutou,neutral:jab-special,no animationFrames sequence
yugi-mutou,neutral:jab-special-heavy,no animationFrames sequence
yugi-mutou,neutral:kick-heavy,no animationFrames sequence
yugi-mutou,neutral:kick-heavy-special,no animationFrames sequence
yugi-mutou,neutral:kick-jab,no animationFrames sequence
yugi-mutou,neutral:kick-jab-special,no animationFrames sequence
yugi-mutou,neutral:kick-special,no animationFrames sequence
yugi-mutou,neutral:kick-special-heavy,no animationFrames sequence
yugi-mutou,neutral:special-heavy,no animationFrames sequence
yugi-mutou,neutral:special-jab,no animationFrames sequence
yugi-mutou,neutral:special-jab-heavy,no animationFrames sequence
yugi-mutou,neutral:special-kick,no animationFrames sequence
yusuke-urameshi,cmd:3+4,no animationFrames sequence
yusuke-urameshi,cmd:FC+1,no animationFrames sequence
yusuke-urameshi,cmd:FC+2,no animationFrames sequence
yusuke-urameshi,cmd:O+2,no animationFrames sequence
yusuke-urameshi,cmd:WS+4,no animationFrames sequence
yusuke-urameshi,cmd:d/f+2,no animationFrames sequence
yusuke-urameshi,cmd:f+1,no animationFrames sequence
yusuke-urameshi,cmd:qcf+4,no animationFrames sequence
yusuke-urameshi,jableft,no animationFrames sequence
yusuke-urameshi,kickleft,no animationFrames sequence
yusuke-urameshi,kickright,no animationFrames sequence
yusuke-urameshi,neutral:heavy-jab,no animationFrames sequence
yusuke-urameshi,neutral:heavy-jab-heavy,no animationFrames sequence
yusuke-urameshi,neutral:heavy-jab-special,no animationFrames sequence
yusuke-urameshi,neutral:heavy-kick,no animationFrames sequence
yusuke-urameshi,neutral:heavy-kick-special,no animationFrames sequence
yusuke-urameshi,neutral:heavy-special,no animationFrames sequence
yusuke-urameshi,neutral:heavy-special-kick,no animationFrames sequence
yusuke-urameshi,neutral:jab-heavy,no animationFrames sequence
yusuke-urameshi,neutral:jab-heavy-kick,no animationFrames sequence
yusuke-urameshi,neutral:jab-heavy-special,no animationFrames sequence
yusuke-urameshi,neutral:jab-jab,no animationFrames sequence
yusuke-urameshi,neutral:jab-jab-heavy,no animationFrames sequence
yusuke-urameshi,neutral:jab-jab-kick,no animationFrames sequence
yusuke-urameshi,neutral:jab-jab-special,no animationFrames sequence
yusuke-urameshi,neutral:jab-kick,no animationFrames sequence
yusuke-urameshi,neutral:jab-kick-heavy,no animationFrames sequence
yusuke-urameshi,neutral:jab-kick-special,no animationFrames sequence
yusuke-urameshi,neutral:jab-special,no animationFrames sequence
yusuke-urameshi,neutral:jab-special-heavy,no animationFrames sequence
yusuke-urameshi,neutral:kick-heavy,no animationFrames sequence
yusuke-urameshi,neutral:kick-heavy-special,no animationFrames sequence
yusuke-urameshi,neutral:kick-jab,no animationFrames sequence
yusuke-urameshi,neutral:kick-jab-special,no animationFrames sequence
yusuke-urameshi,neutral:kick-special,no animationFrames sequence
yusuke-urameshi,neutral:kick-special-heavy,no animationFrames sequence
yusuke-urameshi,neutral:special-heavy,no animationFrames sequence
yusuke-urameshi,neutral:special-jab,no animationFrames sequence
yusuke-urameshi,neutral:special-jab-heavy,no animationFrames sequence
yusuke-urameshi,neutral:special-kick,no animationFrames sequence
